col_0,col_1,col_2
-0.900148322117272,1,0
-0.9000597191054701,1,0
-0.9000266948270567,1,0
-0.8991950999418562,1,0
-0.8990302466787078,0,1
-0.898290035680264,0,1
-0.8978844162815993,1,0
-0.8976688959801751,1,0
-0.8971188617019632,1,0
-0.8970429266336503,1,0
-0.8964346867036378,0,1
-0.8964028313709905,0,1
-0.8961672184908354,1,0
-0.8959246173662408,1,0
-0.8958641426492896,1,0
-0.8957438373971489,1,0
-0.895510061286562,1,0
-0.8954881911543229,1,0
-0.895382645653874,1,0
-0.8949422220624182,0,1
-0.8946567217952518,1,0
-0.8938979638752673,1,0
-0.8935539727188047,0,1
-0.8935019133339854,1,0
-0.8934852511716632,1,0
-0.8933809498345385,0,1
-0.8933232288218581,1,0
-0.8930760114028657,1,0
-0.8928980865049982,0,1
-0.8928634864148622,1,0
-0.8926094710423548,1,0
-0.8925182808886881,1,0
-0.892390645023395,0,1
-0.8923513036505221,0,1
-0.8923288620796607,1,0
-0.8921837349153247,1,0
-0.8921482078150988,0,1
-0.8917705850907792,1,0
-0.8916704101362688,1,0
-0.8914892973172747,0,1
-0.8914385863872666,0,1
-0.8913464521180605,1,0
-0.8911375898782922,1,0
-0.8909857944207998,1,0
-0.8906775147926991,1,0
-0.8903249452715891,0,1
-0.8902133864958977,0,1
-0.8900848277050895,1,0
-0.8899255501488421,0,1
-0.8898355464533072,1,0
-0.8892985303706957,0,1
-0.8890994486538346,1,0
-0.8887143239081323,1,0
-0.8877405937811277,0,1
-0.8870421901983616,1,0
-0.886989875952958,1,0
-0.8869663179333451,1,0
-0.8869558698905504,1,0
-0.886629250696499,1,0
-0.8865501565568912,1,0
-0.8863640520018333,0,1
-0.8863093068485052,0,1
-0.8862946163611308,0,1
-0.8855610184364534,0,1
-0.8855129092756595,1,0
-0.8854176384479124,1,0
-0.8850887645052614,1,0
-0.8848584492317718,1,0
-0.8840300853519663,1,0
-0.8836931141755534,1,0
-0.8836489323230832,1,0
-0.8835776401623979,1,0
-0.8832995037686108,1,0
-0.8832410313929141,1,0
-0.8831608345373869,1,0
-0.883125665701729,1,0
-0.882658825152136,0,1
-0.8823580172050317,0,1
-0.8822842025619619,0,1
-0.8822192912939456,1,0
-0.8821473255650623,1,0
-0.8819800308035297,0,1
-0.8816974705974338,0,1
-0.8816370571594385,1,0
-0.8816138314665855,0,1
-0.8816132414213843,0,1
-0.8815256454595894,1,0
-0.8815255869316678,1,0
-0.8815174861316537,1,0
-0.8814887913229923,1,0
-0.8810289545416298,1,0
-0.8809772470667504,1,0
-0.8806840743737123,1,0
-0.8806404201231252,1,0
-0.8801894821881145,1,0
-0.8800898475081822,1,0
-0.8798493497717124,1,0
-0.8798158902214525,0,1
-0.8798158518023462,0,1
-0.8797599298585933,1,0
-0.8794551084368866,1,0
-0.8791294007392176,0,1
-0.8791094431441914,1,0
-0.8790749688042733,1,0
-0.8789388275919022,1,0
-0.8786286529112978,0,1
-0.8785902118416355,0,1
-0.8781577710212611,1,0
-0.8781471707236923,1,0
-0.8778770644018883,0,1
-0.8770849179380974,1,0
-0.8770231577787141,0,1
-0.8768823169787682,0,1
-0.8768697977581708,1,0
-0.8768583335210179,1,0
-0.8766498917695491,0,1
-0.8766262748712833,1,0
-0.8763121452938442,1,0
-0.8762590992409045,1,0
-0.8761870936376035,0,1
-0.8759312905496764,0,1
-0.8755791707990896,1,0
-0.8755106204814942,0,1
-0.8751316611947454,1,0
-0.8749366340629965,1,0
-0.8746121481606813,1,0
-0.87422761237383,1,0
-0.8741324073900649,1,0
-0.8740533702427711,1,0
-0.873783056546837,1,0
-0.8737244842756885,0,1
-0.8736929646801962,1,0
-0.8734919737259342,1,0
-0.8734749341387985,1,0
-0.8733078442377616,1,0
-0.873282282084624,0,1
-0.873226629702529,1,0
-0.8729935526360457,1,0
-0.8728213593544035,1,0
-0.8727350230897308,1,0
-0.8726772060443405,1,0
-0.8723710369645167,1,0
-0.8723594874952586,1,0
-0.8722947651357756,1,0
-0.8718828072083414,1,0
-0.8717250479573747,0,1
-0.8715323497206715,1,0
-0.8715176330624393,1,0
-0.8715028411867266,0,1
-0.8711740382590366,1,0
-0.8709490002029652,1,0
-0.8709461003922816,1,0
-0.8704093817476695,1,0
-0.8701999121387416,1,0
-0.8701379287731238,1,0
-0.8701304380266942,1,0
-0.8700776906100418,1,0
-0.8700320052913998,1,0
-0.8698390013834126,1,0
-0.8696541391025373,0,1
-0.8691235658681928,0,1
-0.869017321292195,1,0
-0.8688888351404401,1,0
-0.8685611726136588,1,0
-0.8681776383274955,1,0
-0.8676710391531085,1,0
-0.8673149128125117,0,1
-0.8672556846109442,1,0
-0.8671142445343184,1,0
-0.8666505542203101,0,1
-0.8662420526318994,1,0
-0.8658642914433827,1,0
-0.8658370470641129,0,1
-0.8655583281676992,1,0
-0.8654601465272819,1,0
-0.8651707595926773,1,0
-0.8647956821711169,1,0
-0.8646517684366094,1,0
-0.8645225120996077,1,0
-0.8642728960904803,0,1
-0.8641990398724506,1,0
-0.8641901343976549,0,1
-0.864189731271742,1,0
-0.8641078290929612,0,1
-0.8640035624916527,0,1
-0.8635975729909254,1,0
-0.863424337097672,1,0
-0.8632221280034585,1,0
-0.8631245043868288,1,0
-0.8630752950127208,0,1
-0.8626454105850947,1,0
-0.861789759810904,0,1
-0.8616494879037139,1,0
-0.861478774379618,1,0
-0.861335303563148,1,0
-0.8607186479166878,1,0
-0.860663567635416,1,0
-0.8604124469154156,1,0
-0.8603670106875116,1,0
-0.8602936189783542,1,0
-0.8602893505297344,1,0
-0.8600798465386944,0,1
-0.8596155230682551,0,1
-0.8595902625554633,1,0
-0.8591565602955508,1,0
-0.859137084209213,1,0
-0.8591130770963894,1,0
-0.8590763996565558,0,1
-0.858948038491953,0,1
-0.8589085795121747,1,0
-0.8581884343252272,0,1
-0.8580713415756285,1,0
-0.8579535105611186,1,0
-0.8578918613324726,1,0
-0.8577557931567149,0,1
-0.85728833309418,1,0
-0.8569453850310288,1,0
-0.8568972198942358,1,0
-0.8568509454014281,1,0
-0.856294645657886,1,0
-0.8562879133307849,1,0
-0.8561467492560297,0,1
-0.8560295006537344,1,0
-0.8554033176957123,1,0
-0.8552231072275202,0,1
-0.8550875145449012,0,1
-0.8547629687767283,1,0
-0.8545476566052691,0,1
-0.8541891216027507,1,0
-0.8541482794780006,1,0
-0.8541141942723884,1,0
-0.8538406042901475,1,0
-0.8536579820510343,1,0
-0.8527688289399078,0,1
-0.8526279249024957,1,0
-0.8525865607928484,1,0
-0.8525821769348113,1,0
-0.852390914893979,1,0
-0.8521021207213815,0,1
-0.8518591391315882,1,0
-0.8517957094803831,0,1
-0.8514629831885808,1,0
-0.8510902351118966,1,0
-0.8509993110325916,0,1
-0.850718605764971,1,0
-0.8507029126650834,1,0
-0.8506963436218435,1,0
-0.8502584387794762,0,1
-0.8498816478420456,1,0
-0.849613426798234,1,0
-0.8494321395078469,1,0
-0.8492175146375662,0,1
-0.8491745599251492,1,0
-0.8487565949357612,0,1
-0.8487560865706043,1,0
-0.848663844687476,1,0
-0.8486526294609139,0,1
-0.848219038692239,0,1
-0.8481759615566585,1,0
-0.8478903260508042,1,0
-0.8475920468464692,1,0
-0.8473904304853335,1,0
-0.8473784233275213,0,1
-0.8469897350565148,1,0
-0.8468935231618554,1,0
-0.8468489276149096,1,0
-0.8466615688360611,1,0
-0.8465272847427339,1,0
-0.8465244968305344,1,0
-0.8461734484777965,0,1
-0.8457094471143155,1,0
-0.8456140636818336,1,0
-0.8456030309719084,1,0
-0.8449315800084036,1,0
-0.8449307340671843,1,0
-0.8448449623473059,1,0
-0.8448199127766702,1,0
-0.8447918262817861,1,0
-0.8445801627135088,1,0
-0.8445544011710443,1,0
-0.8441810078433528,1,0
-0.8441499370056034,1,0
-0.8432517072414771,1,0
-0.843061449447304,1,0
-0.8421041584625286,1,0
-0.8419824871618012,0,1
-0.8418014659330916,1,0
-0.8417564210650001,1,0
-0.8415125375485303,1,0
-0.8414148040967164,1,0
-0.840966655532502,1,0
-0.8407079294210636,0,1
-0.8404869926797303,1,0
-0.8403273741372205,1,0
-0.8403158270710092,1,0
-0.8403089510303284,0,1
-0.8400736371403067,1,0
-0.8397834469800051,1,0
-0.8394659210768285,1,0
-0.8392767469830001,1,0
-0.8390602107223198,1,0
-0.8387029291143276,0,1
-0.838600491789528,0,1
-0.8380534434555121,1,0
-0.8372896367517895,0,1
-0.836808068500952,1,0
-0.8368060657875934,1,0
-0.8366383766460258,1,0
-0.8365408560293472,0,1
-0.8363201076618265,1,0
-0.8363024598595877,1,0
-0.8361921377323858,0,1
-0.8360504650793027,0,1
-0.8359059188823512,1,0
-0.835692603109681,1,0
-0.8354649253440329,0,1
-0.8353675504714656,1,0
-0.835176140100152,1,0
-0.8350642807513273,0,1
-0.8350592247352072,1,0
-0.834746724313348,1,0
-0.8346811418748691,1,0
-0.8342891583327362,1,0
-0.8341373442392103,0,1
-0.8339681337820739,1,0
-0.8339511948475072,1,0
-0.8339196505445363,1,0
-0.8338771271703277,0,1
-0.833863265585637,1,0
-0.8333988873644009,1,0
-0.8329950245701134,0,1
-0.8329615072221712,0,1
-0.8328247890428182,1,0
-0.8325758739627379,1,0
-0.832561795661807,1,0
-0.8325437347674779,1,0
-0.8319905755926665,1,0
-0.8318701419246064,1,0
-0.8318007994408941,1,0
-0.8307168718593323,0,1
-0.8304007563258218,1,0
-0.8300541815982501,1,0
-0.8298938025633562,1,0
-0.8298839439234011,1,0
-0.8296216808171211,0,1
-0.8296144619296765,0,1
-0.8291175771070148,1,0
-0.8290953342578566,1,0
-0.8290903737473359,0,1
-0.8289591076109549,0,1
-0.8288950391639955,0,1
-0.8285566205842657,0,1
-0.8284188525318747,0,1
-0.8280447490984464,1,0
-0.8280381043176974,1,0
-0.8278494091669228,0,1
-0.827839096941197,1,0
-0.8278141685924848,0,1
-0.8275302053665998,1,0
-0.8274990287365056,1,0
-0.8274459241097767,1,0
-0.8268996707674809,1,0
-0.8267554738240378,1,0
-0.8262283060664739,1,0
-0.8261117707018039,0,1
-0.8260700061612941,1,0
-0.8259993965557598,1,0
-0.8257760393614032,1,0
-0.8257273328419716,1,0
-0.8255616385383051,0,1
-0.8252573984151661,0,1
-0.8251015111429187,1,0
-0.8246342547456048,1,0
-0.824437146028228,1,0
-0.8238730429473814,1,0
-0.8233969203076774,1,0
-0.823371549357724,1,0
-0.8233596469837207,0,1
-0.8233289491393287,1,0
-0.8231217646097098,1,0
-0.823019884865194,1,0
-0.8228262363897771,0,1
-0.8227148848630169,1,0
-0.8226963059690094,0,1
-0.8222558957573166,1,0
-0.8221674761729778,1,0
-0.8221404217477266,1,0
-0.822085039458189,1,0
-0.8219587163590562,1,0
-0.8218686334701497,0,1
-0.8218274596140899,0,1
-0.821687322817887,0,1
-0.8216003269408082,1,0
-0.8215692126614346,1,0
-0.8214284237772495,1,0
-0.8212758873479805,1,0
-0.8208090142929271,1,0
-0.8202796826133408,0,1
-0.8199785394050801,1,0
-0.8199414654727967,1,0
-0.8197459994830703,1,0
-0.819495666769066,1,0
-0.8193864621738134,0,1
-0.819166586127808,1,0
-0.8191355088327925,1,0
-0.8188929916724697,1,0
-0.8179875187112979,1,0
-0.8176549136220767,1,0
-0.8167484855785022,1,0
-0.8163717656262942,1,0
-0.8161787832683685,1,0
-0.8161769058887564,1,0
-0.8160310821030696,1,0
-0.8158072149910732,1,0
-0.8157293270144386,0,1
-0.8156061648176832,1,0
-0.8155721638860208,1,0
-0.815515836934729,0,1
-0.8148858382531309,1,0
-0.814802408211743,0,1
-0.814732031891355,1,0
-0.814596148690368,1,0
-0.8142460260865514,1,0
-0.8138724291020786,1,0
-0.8133452799367821,0,1
-0.8132137413692537,0,1
-0.8130563240529474,1,0
-0.8128798531940435,0,1
-0.8125166836176663,1,0
-0.8122030108012974,0,1
-0.8120847797035955,1,0
-0.8118455990710549,1,0
-0.8118126586482529,1,0
-0.8116100073437215,1,0
-0.8113186656364006,0,1
-0.8108557349118266,1,0
-0.8108147426459451,0,1
-0.8107561499970589,1,0
-0.8106263937859746,1,0
-0.8101048313102293,1,0
-0.8097132873046204,1,0
-0.8096175945457642,1,0
-0.8095564691673645,1,0
-0.809397872780576,1,0
-0.8089271367666689,1,0
-0.8086228836984061,0,1
-0.8085722239687037,1,0
-0.8085072478292766,1,0
-0.808500039602872,1,0
-0.8083964511908048,1,0
-0.8077542447372885,1,0
-0.8076972196335942,0,1
-0.8076376041118746,0,1
-0.8076050558721749,0,1
-0.8074144193830695,1,0
-0.8072816389589095,1,0
-0.807087898532762,1,0
-0.807082846553194,1,0
-0.8070044480333503,1,0
-0.8066726775635277,1,0
-0.806524723400274,0,1
-0.8060903121109438,1,0
-0.8060225385606371,1,0
-0.8059923187210035,1,0
-0.8057910863624894,0,1
-0.8057763433212423,1,0
-0.8055770936003227,1,0
-0.8055456890352732,1,0
-0.8053419677981786,1,0
-0.8051564890489172,1,0
-0.8047922770630968,1,0
-0.8040878610813098,1,0
-0.8040826540642504,0,1
-0.803542556762147,0,1
-0.803429182430632,0,1
-0.8033804315089357,1,0
-0.8032568651686977,1,0
-0.8032048663559713,1,0
-0.8030478733913081,0,1
-0.8030227481197827,1,0
-0.802797496527117,1,0
-0.8020523258795677,1,0
-0.8020101182007943,1,0
-0.801453750540299,1,0
-0.8013970075088538,1,0
-0.8011258660259855,1,0
-0.8006383706643359,1,0
-0.8004040986466305,0,1
-0.7998526755889727,1,0
-0.7993749019993835,1,0
-0.7992542861554814,0,1
-0.7990442695477536,1,0
-0.7985934584662797,0,1
-0.7985085805821552,1,0
-0.7983300602213813,1,0
-0.7982841463999583,1,0
-0.7981746025328527,0,1
-0.7979351996707233,1,0
-0.797907906878895,1,0
-0.7976744798895763,0,1
-0.7973754357267366,1,0
-0.7973612000140378,1,0
-0.7972035791802291,1,0
-0.7969347587550552,1,0
-0.7968436714605985,1,0
-0.796590067875452,1,0
-0.7965761298890919,1,0
-0.7964631375475808,0,1
-0.7956623605754366,0,1
-0.7951557029072938,1,0
-0.7947609505400165,0,1
-0.7946558483870155,1,0
-0.7944397074901747,1,0
-0.7944204049018051,1,0
-0.794395806625866,1,0
-0.7939343686505412,1,0
-0.7938423181045139,1,0
-0.7931932850220672,0,1
-0.7931671700251237,1,0
-0.7931648969888262,0,1
-0.793032827372187,1,0
-0.7926997074131636,1,0
-0.7926565652411024,1,0
-0.7921704798230006,1,0
-0.7921545648039889,1,0
-0.791979931500481,1,0
-0.7919245433006156,1,0
-0.7915446942398053,1,0
-0.7915047439215963,1,0
-0.7913969456569475,0,1
-0.7912916069100047,1,0
-0.7912872038378544,1,0
-0.7910013501365627,1,0
-0.7909315438770169,0,1
-0.7905775829519556,1,0
-0.7902456473786968,0,1
-0.7900201447981955,0,1
-0.7897827319882644,1,0
-0.7896403374736078,1,0
-0.7891203307344851,0,1
-0.7890872355698065,0,1
-0.7890400071909378,1,0
-0.7889509158105475,0,1
-0.7887765338491045,1,0
-0.7887268597511313,1,0
-0.7885403526250928,1,0
-0.7880593255122574,1,0
-0.7880124751179736,1,0
-0.7876389467118357,1,0
-0.7874836302625345,1,0
-0.7874188763195193,0,1
-0.7872742801870811,1,0
-0.7869379965580784,1,0
-0.786862828250709,1,0
-0.7867245502419697,1,0
-0.7866938451054416,1,0
-0.7865723193638408,1,0
-0.7860517525296113,1,0
-0.786026058571258,0,1
-0.7859236639205358,1,0
-0.7857712038778413,1,0
-0.7854989302671318,1,0
-0.7845893498964267,0,1
-0.7845214655516249,1,0
-0.7842305310943459,0,1
-0.7841501144411219,1,0
-0.784079986777054,0,1
-0.7839875072403125,0,1
-0.7837274824595493,0,1
-0.7831062834017206,0,1
-0.7828277453576584,1,0
-0.7828208138357367,1,0
-0.7826241354725341,1,0
-0.7824996561958455,1,0
-0.7823797374248049,1,0
-0.7819313726642577,1,0
-0.7817802373368375,1,0
-0.781456859833755,1,0
-0.7814513114176251,1,0
-0.7814007725665005,1,0
-0.7812717867200601,0,1
-0.7807352363921616,1,0
-0.7804543442860947,1,0
-0.7800414796603266,0,1
-0.7798507116681329,1,0
-0.77946891601383,1,0
-0.7789680536597268,0,1
-0.778923147655097,0,1
-0.7788276210702906,1,0
-0.7783642553410938,0,1
-0.7783511835140925,1,0
-0.7782721459867424,1,0
-0.7781656408190618,0,1
-0.7779934290403041,1,0
-0.7779334261769102,1,0
-0.7777019012437497,1,0
-0.777478549377519,1,0
-0.7771726885303526,1,0
-0.7771538359079957,1,0
-0.7765838411532336,1,0
-0.7765543166338238,0,1
-0.7765372303266728,1,0
-0.7764991612759479,1,0
-0.7763736507873533,0,1
-0.7759725220086007,1,0
-0.7759431108887404,1,0
-0.7758383961757466,1,0
-0.7753716194999046,1,0
-0.7750280161633144,1,0
-0.7750272916587235,1,0
-0.7748850732098419,1,0
-0.7748683095646525,1,0
-0.7748099269600596,1,0
-0.7748026849555856,1,0
-0.7746002443600217,1,0
-0.7745758018085189,1,0
-0.7744717798283297,1,0
-0.7743105751362227,1,0
-0.7742839391220073,1,0
-0.7741418112488737,1,0
-0.7731527773936003,1,0
-0.7731337203891425,0,1
-0.7730231568044774,1,0
-0.7727814571523052,0,1
-0.7726383789469127,1,0
-0.7725164038742509,1,0
-0.7722675071877881,1,0
-0.771920435221081,0,1
-0.7713441633052284,1,0
-0.7712841236456557,1,0
-0.7712455227202177,1,0
-0.770999920577125,1,0
-0.7709438380957395,1,0
-0.7706679798997182,0,1
-0.7705705848342135,1,0
-0.7699892439951371,1,0
-0.769799564942903,1,0
-0.769680538877751,1,0
-0.7696216237256462,1,0
-0.7695729407785313,1,0
-0.7695171702358076,1,0
-0.7691050387121352,1,0
-0.7683152283017801,1,0
-0.7682986816449162,0,1
-0.7682914807705867,1,0
-0.7682258347701845,1,0
-0.7677948470600339,0,1
-0.7677947000429306,0,1
-0.7675676237744694,1,0
-0.76730212509683,1,0
-0.7664682037988445,1,0
-0.7660251872332186,1,0
-0.765939134591423,1,0
-0.7659064319996676,1,0
-0.7658378529479003,1,0
-0.7655870946250634,1,0
-0.7652109158271655,1,0
-0.765128973921928,1,0
-0.7648291234753879,1,0
-0.764766991067274,0,1
-0.7644750927647658,0,1
-0.7644080520767038,0,1
-0.764089481625419,1,0
-0.7640440747171202,1,0
-0.7640028951731126,0,1
-0.7639501590960694,0,1
-0.7636499439736348,0,1
-0.7634033212670698,1,0
-0.7631990510011554,1,0
-0.7630074223905768,1,0
-0.7629072099585066,1,0
-0.7628803116398927,1,0
-0.7627746273257979,1,0
-0.7627013474886613,1,0
-0.7625716633009921,0,1
-0.762561933232813,1,0
-0.7623392910451766,1,0
-0.7616942757002849,0,1
-0.76157678577271,1,0
-0.7612803917850267,1,0
-0.761172994350182,1,0
-0.7609696779109876,1,0
-0.7609502851341559,1,0
-0.7608028284443834,0,1
-0.7607121453575229,1,0
-0.7605798211177699,1,0
-0.7605044478355154,1,0
-0.7604591397303105,0,1
-0.7604004157784899,1,0
-0.7603768733780368,1,0
-0.7601675770670678,1,0
-0.7600247316585126,1,0
-0.7596280260960837,0,1
-0.7594951008319185,1,0
-0.7589317539882563,1,0
-0.7584523087197285,1,0
-0.7582149104515201,1,0
-0.7575930125467584,1,0
-0.7575301568919792,1,0
-0.7573157419878324,1,0
-0.7572891084312954,1,0
-0.7570881143208131,1,0
-0.7569788933605075,1,0
-0.7569033505347067,1,0
-0.7568669905387199,1,0
-0.7568135316862715,1,0
-0.7559268381082072,1,0
-0.7549333739947967,0,1
-0.7545729748339307,1,0
-0.7543257105682967,0,1
-0.7542435196555716,1,0
-0.7540938915421886,1,0
-0.7538926305983705,1,0
-0.7536109368392819,1,0
-0.7532547268641206,1,0
-0.7530990981863873,1,0
-0.7527788625337681,0,1
-0.7519924465913219,1,0
-0.7518120431324458,1,0
-0.7507541046354665,1,0
-0.7507017174992621,1,0
-0.7505866497577122,1,0
-0.7505268860291486,1,0
-0.7505187052524187,1,0
-0.7503659635989005,1,0
-0.7499974317080285,0,1
-0.7499571063256885,0,1
-0.7496463328450576,1,0
-0.7490913805485276,1,0
-0.748804873945777,1,0
-0.7486228517260322,1,0
-0.748448628546932,0,1
-0.7483790878718558,1,0
-0.7479680934825905,1,0
-0.7477741475423163,1,0
-0.7477546346715357,1,0
-0.7473599054647002,1,0
-0.7472982222558947,0,1
-0.7472771029179422,1,0
-0.7469720595314294,1,0
-0.7468709822396291,1,0
-0.7465400931141738,1,0
-0.7462381646842701,1,0
-0.7460786659099728,1,0
-0.745938197347274,1,0
-0.7458976535895798,1,0
-0.7457633412637075,0,1
-0.7451608451015321,0,1
-0.7450042789349146,0,1
-0.7449400764358649,1,0
-0.7448393031802573,1,0
-0.7446244364229145,1,0
-0.7441955160417123,1,0
-0.7440889208786676,0,1
-0.7440317513307424,1,0
-0.7440170256362112,1,0
-0.7438037136069786,1,0
-0.7437598023989278,0,1
-0.7432288926010483,1,0
-0.7428261303528751,0,1
-0.7422282413403738,0,1
-0.742168818893977,0,1
-0.7420261937116441,1,0
-0.741932961184896,1,0
-0.7418563049109702,1,0
-0.7417335354105886,1,0
-0.7415109256085266,1,0
-0.7413141876806454,1,0
-0.7413071329489419,1,0
-0.7409548929694753,0,1
-0.7408816101606271,1,0
-0.7400967879389667,1,0
-0.7397324672408537,1,0
-0.7396694488187842,1,0
-0.7395767669387091,1,0
-0.7395323203212028,1,0
-0.7390011907390909,1,0
-0.7376232677434726,1,0
-0.7373382166021976,1,0
-0.7370930853709798,1,0
-0.7367384561169302,1,0
-0.7366302832727496,1,0
-0.7364292898981412,1,0
-0.736113486755895,1,0
-0.7360947572544329,1,0
-0.7360883500406346,1,0
-0.7355042621698037,1,0
-0.7348971384213843,1,0
-0.7348488404037605,1,0
-0.7339736088498432,1,0
-0.7335933090578771,0,1
-0.7332908807071592,1,0
-0.7330258819443941,1,0
-0.7330209634987618,1,0
-0.7327751800828749,1,0
-0.7323716803321829,1,0
-0.7321775694512129,1,0
-0.7321677534753329,1,0
-0.7321313541241574,1,0
-0.7318499930701315,1,0
-0.7317627615371626,1,0
-0.7313916223887635,1,0
-0.7313426650075345,0,1
-0.7312635450174008,1,0
-0.7311422424103947,1,0
-0.7299988668045203,1,0
-0.7299597648752048,1,0
-0.7296637516078738,1,0
-0.7289558260621731,0,1
-0.7289289242738872,1,0
-0.7289165412985149,1,0
-0.7284698991987704,1,0
-0.7283937078059847,1,0
-0.7281502986540057,0,1
-0.7280987457741601,1,0
-0.7270917309399242,1,0
-0.7270200199324913,1,0
-0.7265859754828333,1,0
-0.726399655879931,1,0
-0.726120743656866,1,0
-0.7247382633550364,1,0
-0.7246629431273724,1,0
-0.7245369413048695,0,1
-0.7243965551993076,1,0
-0.7243289575127305,1,0
-0.7242755993901897,1,0
-0.7239974251751802,0,1
-0.7238226140006424,0,1
-0.7234779383061593,1,0
-0.7233011921607208,1,0
-0.7231968552889907,1,0
-0.7231085340222445,1,0
-0.7227099863471044,0,1
-0.722705136614976,1,0
-0.7226676646929497,1,0
-0.7223139175887153,0,1
-0.7222578689995409,1,0
-0.7221579125203869,1,0
-0.7221222237148589,0,1
-0.7220229292139341,1,0
-0.7214505328637885,0,1
-0.7213994725690579,0,1
-0.7213340377610787,1,0
-0.7211791160181283,1,0
-0.7211730664476595,1,0
-0.7210718152270977,1,0
-0.720843326472979,1,0
-0.7206010573323195,1,0
-0.7205704286526944,0,1
-0.7204432968759998,0,1
-0.7202584793136702,1,0
-0.7202184479114802,0,1
-0.7199249792508005,1,0
-0.7198955155601188,1,0
-0.7197533734850948,1,0
-0.7197023075293811,1,0
-0.7195836148580544,1,0
-0.7195571252687772,0,1
-0.7195265668093203,1,0
-0.719385879613023,0,1
-0.7193460235767997,1,0
-0.7191878690608725,1,0
-0.7178084403069203,1,0
-0.7177792861481881,0,1
-0.7176623646001054,1,0
-0.7175898387078482,1,0
-0.717587443308773,1,0
-0.7162524888523463,1,0
-0.7160080852089211,1,0
-0.7157044886486871,1,0
-0.7156396348755376,1,0
-0.7154698377656715,1,0
-0.7154659914121088,0,1
-0.7153131608486194,0,1
-0.7152003479734911,1,0
-0.7150024735969669,1,0
-0.714591880997524,1,0
-0.7144375737697911,1,0
-0.7138752325585427,0,1
-0.7137939583537087,1,0
-0.7137786841261025,1,0
-0.7136775672356951,1,0
-0.713421809106256,1,0
-0.7133518134139452,1,0
-0.7131277710528451,0,1
-0.7130919112414218,0,1
-0.7128554956530436,0,1
-0.7127374134725438,1,0
-0.712697219347908,1,0
-0.7121227638152628,1,0
-0.7116721700929097,0,1
-0.7116271441682397,1,0
-0.7111053246049944,1,0
-0.7104027225798357,1,0
-0.7103210315439631,1,0
-0.7098258241861444,1,0
-0.7088182081145418,1,0
-0.7086124546108782,1,0
-0.7085449771104799,0,1
-0.7083820429961001,1,0
-0.7081704558875793,0,1
-0.7077309365662233,1,0
-0.7076440880414527,1,0
-0.7074351134494481,0,1
-0.7073887411359633,0,1
-0.7073548176522633,1,0
-0.707328324982163,0,1
-0.7071736943366397,1,0
-0.7071449706808737,0,1
-0.7065518572592966,1,0
-0.7061199975983867,1,0
-0.7058389048587456,1,0
-0.7053888927535855,1,0
-0.705205639057539,1,0
-0.7051112299694592,1,0
-0.7050955135226817,0,1
-0.7049255398852959,1,0
-0.7048878503176716,0,1
-0.7046626680851878,1,0
-0.7046521378759097,0,1
-0.7046351380593374,1,0
-0.7044718102742041,1,0
-0.7038174306998228,0,1
-0.7030512550889799,1,0
-0.7022778749905315,0,1
-0.7018852314030858,1,0
-0.701168279718189,1,0
-0.7008644665215256,0,1
-0.7007412679996182,1,0
-0.7005205097591412,1,0
-0.6999591117813407,0,1
-0.6994894793430576,1,0
-0.6994042712892695,1,0
-0.6992208046744198,1,0
-0.6990493981191064,1,0
-0.6990353972121821,1,0
-0.6989182859899724,1,0
-0.6988508340190206,1,0
-0.6986269485081855,1,0
-0.6982550274454158,1,0
-0.6975920891940215,1,0
-0.6972607336670804,1,0
-0.697239191377382,0,1
-0.6972064473047449,0,1
-0.6970364872441988,1,0
-0.6959495978309825,1,0
-0.6958325194965483,1,0
-0.6950316780913779,1,0
-0.6946073914984218,1,0
-0.6945997223484612,1,0
-0.6938813097611536,1,0
-0.6933918607619887,0,1
-0.6931246252345393,1,0
-0.6930345866948948,1,0
-0.6926376645653513,1,0
-0.6917951455309193,1,0
-0.6917478802090046,1,0
-0.6914965604150359,0,1
-0.6912509174235033,0,1
-0.6910964261553244,1,0
-0.6908920931505462,1,0
-0.6906054302645988,1,0
-0.6904653799807159,1,0
-0.6904031538783969,1,0
-0.6903097781353673,0,1
-0.6902043718083173,1,0
-0.6898571833623924,0,1
-0.6893876591147209,0,1
-0.6891151934364262,1,0
-0.6889155519914544,1,0
-0.6886704116101678,1,0
-0.6879903172221636,1,0
-0.6879878159088437,0,1
-0.6879235627826831,0,1
-0.6878872568893482,1,0
-0.6874603110939447,1,0
-0.6873852885300258,1,0
-0.6872517794602333,1,0
-0.6869552482159376,0,1
-0.6865580821684161,1,0
-0.686232721337066,1,0
-0.6859552175965965,1,0
-0.6853979183328207,0,1
-0.6853727320148321,0,1
-0.68491551852524,1,0
-0.6842937080006334,1,0
-0.6839570949065319,1,0
-0.6838289321292662,1,0
-0.6834680920055979,1,0
-0.6834344807194357,1,0
-0.6833894073340158,1,0
-0.6832712227750781,1,0
-0.6832350517798238,1,0
-0.6832272080538193,1,0
-0.6831092499496556,1,0
-0.6823497932320979,1,0
-0.6823012082086454,1,0
-0.6819465180830139,1,0
-0.6814123159978556,1,0
-0.6812578281591808,1,0
-0.6812524737018646,1,0
-0.6809576628212287,1,0
-0.6808070147550596,1,0
-0.6805539909819349,1,0
-0.6803237266752352,0,1
-0.6803054138294642,1,0
